,Starters,Team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP.1,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,Date
2449,Tony Snell,Portland Trail Blazers,10:44,0,4,0.0,0,3,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-3,10:44,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,0.0,121.0,20211123
2450,Cody Zeller,Portland Trail Blazers,9:51,0,3,0.0,0,0,0.0,1,2,0.5,1,0,1,2,0,1,0,1,1,3,9:51,0.129,0.0,0.0,0.667,11.6,0.0,6.1,21.7,0.0,10.8,0.0,17.9,81.0,113.0,20211123
2451,Greg Brown III,Portland Trail Blazers,3:40,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,1,1,0,1,2,0,3:40,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,29.1,0.0,12.4,200.0,65.0,20211123
2452,CJ Elleby,Portland Trail Blazers,3:40,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,1,0,0,0,1,0,0,3:40,0.0,0.0,0.0,0.0,0.0,68.9,32.7,29.1,0.0,0.0,0.0,0.0,233.0,108.0,20211123
2453,Ben McLemore,Portland Trail Blazers,3:40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,3:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,20211123
2454,Dennis Smith Jr.,Portland Trail Blazers,3:40,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,2,0,0,0,3:40,0.0,0.0,1.0,0.0,0.0,34.4,16.4,29.1,0.0,0.0,66.7,37.1,22.0,114.0,20211123
2455,Team Totals,Portland Trail Blazers,240,45,88,0.511,15,39,0.385,14,20,0.7,12,31,43,25,12,7,9,18,119,0,240,0.615,0.597,0.443,0.227,28.6,81.6,53.8,55.6,13.1,15.6,8.5,100.0,129.8,109.1,20211123
2456,Damian Lillard,Portland Trail Blazers,39:49,7,18,0.389,3,12,0.25,15,16,0.938,2,4,6,10,0,0,2,3,32,-1,39:49,0.639,0.472,0.667,0.889,5.7,11.0,8.4,33.9,0.0,0.0,7.4,27.6,145.0,130.0,20211124
2457,CJ McCollum,Portland Trail Blazers,36:21,6,20,0.3,1,6,0.167,0,0,0.0,4,1,5,6,1,0,4,5,13,-17,36:21,0.325,0.325,0.3,0.0,12.6,3.0,7.7,22.0,1.3,0.0,16.7,26.9,82.0,129.0,20211124
2458,Norman Powell,Portland Trail Blazers,35:10,8,16,0.5,5,10,0.5,1,2,0.5,0,2,2,0,2,0,1,3,22,-6,35:10,0.652,0.656,0.625,0.125,0.0,6.2,3.2,0.0,2.7,0.0,5.6,20.7,123.0,125.0,20211124
2459,Jusuf Nurkić,Portland Trail Blazers,31:54,12,17,0.706,0,2,0.0,4,5,0.8,3,14,17,5,1,0,2,6,28,-1,31:54,0.729,0.706,0.118,0.294,10.7,47.9,29.7,29.0,1.5,0.0,9.4,27.0,144.0,115.0,20211124
2460,Robert Covington,Portland Trail Blazers,15:16,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-2,15:16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,5.3,0.0,133.0,20211124
2461,Nassir Little,Portland Trail Blazers,27:16,7,10,0.7,2,3,0.667,0,0,0.0,2,1,3,1,1,1,1,3,16,-2,27:16,0.8,0.8,0.3,0.0,8.4,4.0,6.1,5.6,1.8,3.3,9.1,16.4,147.0,126.0,20211124
2462,Dennis Smith Jr.,Portland Trail Blazers,19:51,1,5,0.2,0,1,0.0,1,2,0.5,0,2,2,4,2,0,2,1,3,10,19:51,0.255,0.2,0.2,0.4,0.0,11.0,5.6,23.3,4.8,0.0,25.4,16.1,68.0,119.0,20211124
2463,Larry Nance Jr.,Portland Trail Blazers,19:34,2,5,0.4,1,4,0.25,0,0,0.0,1,3,4,0,1,0,0,1,5,8,19:34,0.5,0.5,0.8,0.0,5.8,16.7,11.4,0.0,2.5,0.0,0.0,10.4,117.0,123.0,20211124
2464,Cody Zeller,Portland Trail Blazers,10:04,1,2,0.5,0,0,0.0,0,0,0.0,1,3,4,1,1,0,0,4,2,-5,10:04,0.5,0.5,0.0,0.0,11.4,32.5,22.2,12.2,4.8,0.0,0.0,8.1,141.0,111.0,20211124
2465,Tony Snell,Portland Trail Blazers,4:45,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-4,4:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,20211124
2466,Greg Brown III,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20211124
2467,Ben McLemore,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20211124
2468,Trendon Watford,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20211124
2469,CJ Elleby,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20211124
2470,Team Totals,Portland Trail Blazers,240,44,94,0.468,12,38,0.316,21,25,0.84,13,30,43,27,9,1,13,26,121,0,240,0.576,0.532,0.404,0.266,31.0,68.2,50.0,61.4,9.0,1.9,11.0,100.0,121.0,124.9,20211124
2471,CJ McCollum,Portland Trail Blazers,39:09,6,17,0.353,3,6,0.5,1,2,0.5,3,4,7,4,0,1,1,2,16,-15,39:09,0.447,0.441,0.353,0.118,8.4,12.0,10.1,17.1,0.0,2.5,5.3,21.8,100.0,125.0,20211126
2472,Damian Lillard,Portland Trail Blazers,38:00,5,15,0.333,2,7,0.286,4,4,1.0,0,0,0,6,1,0,4,1,16,-12,38:00,0.477,0.4,0.467,0.267,0.0,0.0,0.0,25.5,1.3,0.0,19.3,24.7,89.0,126.0,20211126
2473,Robert Covington,Portland Trail Blazers,30:30,4,11,0.364,1,7,0.143,0,0,0.0,1,5,6,2,2,0,0,1,9,-12,30:30,0.409,0.409,0.636,0.0,3.6,19.2,11.1,10.6,3.3,0.0,0.0,16.3,94.0,117.0,20211126
2474,Norman Powell,Portland Trail Blazers,25:32,6,9,0.667,1,1,1.0,2,2,1.0,0,1,1,2,0,0,1,2,15,-14,25:32,0.759,0.722,0.111,0.222,0.0,4.6,2.2,15.2,0.0,0.0,9.2,19.3,136.0,128.0,20211126
2475,Jusuf Nurkić,Portland Trail Blazers,23:53,6,10,0.6,0,2,0.0,5,8,0.625,1,4,5,3,1,0,1,4,17,-15,23:53,0.629,0.6,0.2,0.8,4.6,19.6,11.8,25.2,2.1,0.0,6.9,27.5,126.0,119.0,20211126
2476,Anfernee Simons,Portland Trail Blazers,28:53,7,13,0.538,5,10,0.5,0,0,0.0,0,6,6,2,3,0,2,2,19,-4,28:53,0.731,0.731,0.769,0.0,0.0,24.3,11.7,13.6,5.2,0.0,13.3,23.5,116.0,112.0,20211126
2477,Larry Nance Jr.,Portland Trail Blazers,24:07,2,5,0.4,1,2,0.5,3,4,0.75,1,5,6,3,0,1,1,0,8,0,24:07,0.592,0.5,0.4,0.8,4.5,24.3,14.0,18.6,0.0,4.0,12.9,14.6,121.0,121.0,20211126
2478,Nassir Little,Portland Trail Blazers,19:57,0,4,0.0,0,2,0.0,3,3,1.0,1,4,5,0,0,0,0,0,3,0,19:57,0.282,0.0,0.5,0.75,5.5,23.5,14.2,0.0,0.0,0.0,0.0,12.1,76.0,124.0,20211126
2479,Tony Snell,Portland Trail Blazers,9:59,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,0,1,0,-3,9:59,0.0,0.0,0.5,0.0,0.0,11.7,5.7,13.4,0.0,0.0,0.0,9.1,30.0,126.0,20211126
2480,Dennis Smith Jr.,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20211126
2481,CJ Elleby,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20211126
2482,Greg Brown III,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20211126
2483,Cody Zeller,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20211126
2484,Ben McLemore,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20211126
2485,Team Totals,Portland Trail Blazers,240,36,86,0.419,13,38,0.342,18,23,0.783,7,30,37,23,7,2,10,13,103,0,240,0.536,0.494,0.442,0.267,15.9,73.2,43.5,63.9,7.2,4.0,9.4,100.0,106.4,121.9,20211126
2486,CJ McCollum,Portland Trail Blazers,37:42,7,17,0.412,2,5,0.4,3,3,1.0,1,2,3,6,0,0,1,3,19,-17,37:42,0.519,0.471,0.294,0.176,2.7,6.7,4.5,23.1,0.0,0.0,5.2,23.1,119.0,142.0,20211129
2487,Damian Lillard,Portland Trail Blazers,31:09,4,12,0.333,1,4,0.25,2,2,1.0,0,6,6,5,0,1,2,0,11,-11,31:09,0.427,0.375,0.333,0.167,0.0,24.3,10.9,21.5,0.0,3.6,13.4,21.5,94.0,137.0,20211129
2488,Jusuf Nurkić,Portland Trail Blazers,26:53,9,13,0.692,1,1,1.0,5,7,0.714,5,5,10,1,0,0,0,3,24,-15,26:53,0.746,0.731,0.077,0.538,19.0,23.5,21.0,6.9,0.0,0.0,0.0,27.0,162.0,138.0,20211129
2489,Robert Covington,Portland Trail Blazers,19:08,0,3,0.0,0,2,0.0,0,0,0.0,1,2,3,1,0,1,3,2,0,-15,19:08,0.0,0.0,0.667,0.0,5.3,13.2,8.9,6.0,0.0,5.8,50.0,14.1,22.0,136.0,20211129
2490,Tony Snell,Portland Trail Blazers,16:16,3,7,0.429,2,5,0.4,0,0,0.0,0,2,2,0,1,0,0,1,8,-3,16:16,0.571,0.571,0.714,0.0,0.0,15.5,6.9,0.0,3.2,0.0,0.0,19.4,118.0,133.0,20211129
2491,Anfernee Simons,Portland Trail Blazers,29:14,10,15,0.667,4,7,0.571,0,0,0.0,0,1,1,2,0,1,2,3,24,-6,29:14,0.8,0.8,0.467,0.0,0.0,4.3,1.9,12.8,0.0,3.8,11.8,26.2,138.0,139.0,20211129
2492,Nassir Little,Portland Trail Blazers,26:39,3,10,0.3,1,4,0.25,0,0,0.0,1,5,6,2,0,0,0,1,7,0,26:39,0.35,0.35,0.4,0.0,3.8,23.7,12.7,9.8,0.0,0.0,0.0,16.9,92.0,139.0,20211129
2493,Cody Zeller,Portland Trail Blazers,17:31,4,5,0.8,0,0,0.0,0,0,0.0,2,4,6,1,0,0,0,4,8,-2,17:31,0.8,0.8,0.0,0.0,11.7,28.8,19.3,8.8,0.0,0.0,0.0,12.9,173.0,137.0,20211129
2494,Larry Nance Jr.,Portland Trail Blazers,17:28,0,2,0.0,0,1,0.0,1,2,0.5,1,2,3,0,0,0,0,0,1,-16,17:28,0.174,0.0,0.5,1.0,5.8,14.5,9.7,0.0,0.0,0.0,0.0,7.4,65.0,141.0,20211129
2495,Dennis Smith Jr.,Portland Trail Blazers,3:36,1,3,0.333,0,1,0.0,1,2,0.5,0,0,0,1,0,0,0,1,3,-5,3:36,0.0,0.0,0.0,0.0,0.0,35.1,15.7,0.0,0.0,0.0,0.0,12.5,0.0,137.0,20211129
2496,Trendon Watford,Portland Trail Blazers,3:36,1,2,0.5,0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,2,-5,3:36,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,143.0,20211129
2497,Greg Brown III,Portland Trail Blazers,3:36,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-5,3:36,0.0,0.0,0.0,0.0,28.4,0.0,15.7,0.0,0.0,0.0,0.0,0.0,222.0,143.0,20211129
2498,CJ Elleby,Portland Trail Blazers,3:36,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-5,3:36,0.387,0.333,0.333,0.667,0.0,0.0,0.0,46.5,0.0,0.0,0.0,48.6,97.0,142.0,20211129
2499,Ben McLemore,Portland Trail Blazers,3:36,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,-5,3:36,0.41,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6,81.0,143.0,20211129
2500,Team Totals,Portland Trail Blazers,240,42,91,0.462,11,31,0.355,12,17,0.706,12,30,42,19,1,3,8,18,107,0,240,0.543,0.522,0.341,0.187,25.5,78.9,49.4,45.2,1.1,7.0,7.5,100.0,115.0,138.6,20211129
